AssetID,ClientID,AssetName,AssetType,AssetEnvironment,AssetBusinessCriticality,AssetIPAddressOrHostname,AssetStatus
4236,197,DAT-197-04236,Database,Staging,High,DAT-197-04236,Retired
4237,64,SWI-064-04237,Switch,Test,Low,SWI-064-04237,Active
4238,66,SWI-066-04238,Switch,Prod,Low,10.66.16.142,Active
4239,20,SER-020-04239,Server,Prod,Low,10.20.16.143,Active
4240,119,WEB-119-04240,WebApp,Test,Medium,10.119.16.144,Active
4241,163,SWI-163-04241,Switch,Staging,Medium,SWI-163-04241,Retired
4242,96,WOR-096-04242,Workstation,Prod,High,10.96.16.146,Active
4243,140,SER-140-04243,Server,Test,Medium,10.140.16.147,Active
4244,3,SWI-003-04244,Switch,Test,Medium,10.3.16.148,Active
4245,109,FIR-109-04245,Firewall,Prod,Medium,10.109.16.149,Active
4246,174,SWI-174-04246,Switch,Staging,High,10.174.16.150,Active
4247,149,ROU-149-04247,Router,Dev,High,10.149.16.151,Active
4248,148,DAT-148-04248,Database,Prod,Medium,10.148.16.152,Active
4249,67,SER-067-04249,Server,Test,High,10.67.16.153,Active
4250,196,SWI-196-04250,Switch,Staging,Medium,10.196.16.154,Active
4251,194,WEB-194-04251,WebApp,Prod,Low,WEB-194-04251,Active
4252,197,WEB-197-04252,WebApp,Staging,High,10.197.16.156,Active
4253,32,CLO-032-04253,CloudVM,Dev,High,CLO-032-04253,Active
4254,109,WOR-109-04254,Workstation,Prod,Medium,10.109.16.158,Active
4255,70,SER-070-04255,Server,Test,Medium,10.70.16.159,Active
4256,152,WOR-152-04256,Workstation,Staging,High,10.152.16.160,Active
4257,114,WEB-114-04257,WebApp,Test,Low,WEB-114-04257,Active
4258,104,SWI-104-04258,Switch,Staging,Medium,SWI-104-04258,Active
4259,65,WOR-065-04259,Workstation,Test,Low,WOR-065-04259,Retired
4260,4,WOR-004-04260,Workstation,Dev,High,10.4.16.164,Active
4261,164,DAT-164-04261,Database,Prod,High,10.164.16.165,Active
4262,102,FIR-102-04262,Firewall,Dev,Medium,10.102.16.166,Retired
4263,11,SWI-011-04263,Switch,Prod,Low,10.11.16.167,Active
4264,60,WOR-060-04264,Workstation,Prod,Low,10.60.16.168,Active
4265,116,CLO-116-04265,CloudVM,Test,High,CLO-116-04265,Active
4266,72,WOR-072-04266,Workstation,Prod,High,10.72.16.170,Retired
4267,127,SWI-127-04267,Switch,Prod,Low,SWI-127-04267,Active
4268,70,WEB-070-04268,WebApp,Test,Low,10.70.16.172,Active
4269,16,CLO-016-04269,CloudVM,Dev,High,10.16.16.173,Active
4270,37,FIR-037-04270,Firewall,Dev,Low,10.37.16.174,Retired
4271,8,CLO-008-04271,CloudVM,Test,Low,CLO-008-04271,Active
4272,66,DAT-066-04272,Database,Test,High,DAT-066-04272,Active
4273,21,CLO-021-04273,CloudVM,Dev,High,CLO-021-04273,Active
4274,4,SWI-004-04274,Switch,Test,High,10.4.16.178,Active
4275,28,SER-028-04275,Server,Prod,High,SER-028-04275,Active
4276,135,DAT-135-04276,Database,Prod,Low,DAT-135-04276,Active
4277,13,CLO-013-04277,CloudVM,Prod,High,10.13.16.181,Retired
4278,115,FIR-115-04278,Firewall,Prod,High,10.115.16.182,Active
4279,9,WEB-009-04279,WebApp,Test,Medium,10.9.16.183,Active
4280,107,FIR-107-04280,Firewall,Prod,Low,FIR-107-04280,Active
4281,105,SER-105-04281,Server,Prod,Medium,10.105.16.185,Active
4282,155,WEB-155-04282,WebApp,Prod,High,WEB-155-04282,Active
4283,63,FIR-063-04283,Firewall,Dev,Low,10.63.16.187,Active
4284,7,CLO-007-04284,CloudVM,Test,Low,10.7.16.188,Active
4285,49,SER-049-04285,Server,Staging,High,SER-049-04285,Active
4286,28,ROU-028-04286,Router,Staging,Low,ROU-028-04286,Active
4287,131,CLO-131-04287,CloudVM,Prod,Low,CLO-131-04287,Retired
4288,37,FIR-037-04288,Firewall,Prod,High,10.37.16.192,Planned
4289,65,WEB-065-04289,WebApp,Dev,Low,10.65.16.193,Active
4290,29,CLO-029-04290,CloudVM,Prod,Low,CLO-029-04290,Active
4291,18,CLO-018-04291,CloudVM,Prod,Medium,CLO-018-04291,Active
4292,63,DAT-063-04292,Database,Prod,High,10.63.16.196,Retired
4293,195,SWI-195-04293,Switch,Dev,High,SWI-195-04293,Active
4294,37,WOR-037-04294,Workstation,Staging,High,WOR-037-04294,Planned
4295,47,ROU-047-04295,Router,Dev,High,ROU-047-04295,Active
4296,188,SER-188-04296,Server,Dev,Medium,10.188.16.200,Planned
4297,115,CLO-115-04297,CloudVM,Test,Medium,10.115.16.201,Retired
4298,54,FIR-054-04298,Firewall,Staging,Low,10.54.16.202,Retired
4299,81,WOR-081-04299,Workstation,Test,High,10.81.16.203,Active
4300,21,CLO-021-04300,CloudVM,Dev,Low,10.21.16.204,Active
4301,174,FIR-174-04301,Firewall,Dev,Medium,10.174.16.205,Active
4302,92,WEB-092-04302,WebApp,Prod,Medium,WEB-092-04302,Active
4303,28,WOR-028-04303,Workstation,Prod,Medium,10.28.16.207,Active
4304,138,WOR-138-04304,Workstation,Test,Medium,10.138.16.208,Active
4305,104,SWI-104-04305,Switch,Staging,Medium,10.104.16.209,Active
4306,110,DAT-110-04306,Database,Test,High,10.110.16.210,Active
4307,16,SER-016-04307,Server,Dev,Medium,10.16.16.211,Active
4308,7,ROU-007-04308,Router,Staging,Low,10.7.16.212,Active
4309,23,WOR-023-04309,Workstation,Prod,Medium,WOR-023-04309,Planned
4310,146,FIR-146-04310,Firewall,Prod,Medium,FIR-146-04310,Active
4311,13,DAT-013-04311,Database,Test,Medium,10.13.16.215,Active
4312,187,FIR-187-04312,Firewall,Test,Medium,10.187.16.216,Active
4313,72,SWI-072-04313,Switch,Staging,Medium,10.72.16.217,Retired
4314,11,FIR-011-04314,Firewall,Prod,High,10.11.16.218,Active
4315,136,DAT-136-04315,Database,Dev,Medium,10.136.16.219,Active
4316,38,SER-038-04316,Server,Test,High,10.38.16.220,Active
4317,52,CLO-052-04317,CloudVM,Test,High,CLO-052-04317,Active
4318,85,SER-085-04318,Server,Test,High,SER-085-04318,Active
4319,6,SER-006-04319,Server,Staging,High,10.6.16.223,Retired
4320,191,DAT-191-04320,Database,Staging,High,10.191.16.224,Planned
4321,157,SER-157-04321,Server,Prod,Low,10.157.16.225,Active
4322,197,WOR-197-04322,Workstation,Prod,Medium,WOR-197-04322,Active
4323,1,SER-001-04323,Server,Prod,Medium,10.1.16.227,Active
4324,190,FIR-190-04324,Firewall,Test,High,10.190.16.228,Active
4325,52,CLO-052-04325,CloudVM,Staging,Low,10.52.16.229,Active
4326,12,DAT-012-04326,Database,Prod,Low,10.12.16.230,Active
4327,87,SWI-087-04327,Switch,Prod,Low,10.87.16.231,Planned
4328,67,DAT-067-04328,Database,Test,High,DAT-067-04328,Retired
4329,153,SWI-153-04329,Switch,Test,High,10.153.16.233,Active
4330,25,ROU-025-04330,Router,Staging,High,10.25.16.234,Active
4331,134,WOR-134-04331,Workstation,Dev,High,10.134.16.235,Active
4332,143,WEB-143-04332,WebApp,Dev,Medium,10.143.16.236,Active
4333,195,SWI-195-04333,Switch,Test,High,SWI-195-04333,Active
4334,67,SER-067-04334,Server,Prod,Medium,SER-067-04334,Active
4335,196,ROU-196-04335,Router,Dev,Medium,10.196.16.239,Retired
4336,115,WEB-115-04336,WebApp,Staging,Low,10.115.16.240,Active
4337,65,SWI-065-04337,Switch,Dev,Medium,10.65.16.241,Active
4338,38,SER-038-04338,Server,Prod,High,10.38.16.242,Active
4339,69,SER-069-04339,Server,Test,Low,10.69.16.243,Active
4340,24,FIR-024-04340,Firewall,Test,Low,FIR-024-04340,Active
4341,115,SWI-115-04341,Switch,Prod,High,10.115.16.245,Active
4342,101,FIR-101-04342,Firewall,Prod,Low,FIR-101-04342,Active
4343,18,CLO-018-04343,CloudVM,Dev,Low,CLO-018-04343,Active
4344,35,CLO-035-04344,CloudVM,Test,Medium,10.35.16.248,Active
4345,50,DAT-050-04345,Database,Dev,High,10.50.16.249,Retired
4346,57,WEB-057-04346,WebApp,Staging,High,WEB-057-04346,Active
4347,23,FIR-023-04347,Firewall,Prod,Low,10.23.16.251,Active
4348,142,WEB-142-04348,WebApp,Prod,Low,WEB-142-04348,Active
4349,108,WOR-108-04349,Workstation,Test,Low,10.108.16.253,Active
4350,89,SER-089-04350,Server,Dev,Low,10.89.16.254,Active
4351,102,WOR-102-04351,Workstation,Prod,High,10.102.16.255,Planned
4352,45,ROU-045-04352,Router,Prod,Medium,10.45.17.0,Retired
4353,7,SER-007-04353,Server,Prod,High,10.7.17.1,Active
4354,134,FIR-134-04354,Firewall,Staging,High,FIR-134-04354,Active
4355,186,FIR-186-04355,Firewall,Test,High,10.186.17.3,Active
4356,161,DAT-161-04356,Database,Prod,Medium,DAT-161-04356,Active
4357,8,SWI-008-04357,Switch,Dev,High,10.8.17.5,Active
4358,110,DAT-110-04358,Database,Dev,High,10.110.17.6,Active
4359,198,SWI-198-04359,Switch,Dev,Medium,10.198.17.7,Active
4360,79,FIR-079-04360,Firewall,Test,Medium,10.79.17.8,Active
4361,57,SWI-057-04361,Switch,Staging,High,SWI-057-04361,Active
4362,23,WEB-023-04362,WebApp,Test,High,WEB-023-04362,Retired
4363,185,ROU-185-04363,Router,Dev,Medium,10.185.17.11,Active
4364,67,ROU-067-04364,Router,Dev,Low,10.67.17.12,Active
4365,22,CLO-022-04365,CloudVM,Staging,Low,CLO-022-04365,Active
4366,82,WOR-082-04366,Workstation,Test,Medium,10.82.17.14,Active
4367,47,DAT-047-04367,Database,Staging,High,10.47.17.15,Active
4368,108,DAT-108-04368,Database,Dev,Low,10.108.17.16,Active
4369,40,FIR-040-04369,Firewall,Dev,High,10.40.17.17,Retired
4370,160,CLO-160-04370,CloudVM,Staging,Low,10.160.17.18,Active
4371,70,SWI-070-04371,Switch,Staging,Medium,10.70.17.19,Active
4372,170,FIR-170-04372,Firewall,Prod,Low,FIR-170-04372,Active
4373,4,SER-004-04373,Server,Staging,High,10.4.17.21,Active
4374,78,CLO-078-04374,CloudVM,Dev,High,CLO-078-04374,Active
4375,81,SWI-081-04375,Switch,Test,Medium,SWI-081-04375,Retired
4376,186,DAT-186-04376,Database,Staging,Low,DAT-186-04376,Active
4377,29,FIR-029-04377,Firewall,Prod,Medium,10.29.17.25,Active
4378,111,SWI-111-04378,Switch,Dev,High,SWI-111-04378,Active
4379,148,FIR-148-04379,Firewall,Prod,Medium,10.148.17.27,Active
4380,71,SWI-071-04380,Switch,Prod,High,SWI-071-04380,Retired
4381,182,CLO-182-04381,CloudVM,Test,Low,10.182.17.29,Planned
4382,136,FIR-136-04382,Firewall,Staging,High,FIR-136-04382,Active
4383,172,DAT-172-04383,Database,Test,Medium,DAT-172-04383,Active
4384,174,SWI-174-04384,Switch,Test,Low,SWI-174-04384,Active
4385,133,SWI-133-04385,Switch,Staging,Low,SWI-133-04385,Active
4386,104,DAT-104-04386,Database,Dev,High,DAT-104-04386,Retired
4387,26,WOR-026-04387,Workstation,Prod,High,WOR-026-04387,Active
4388,95,SWI-095-04388,Switch,Test,Low,10.95.17.36,Active
4389,22,FIR-022-04389,Firewall,Test,High,FIR-022-04389,Active
4390,103,SER-103-04390,Server,Dev,Low,10.103.17.38,Retired
4391,136,DAT-136-04391,Database,Prod,High,10.136.17.39,Active
4392,26,DAT-026-04392,Database,Prod,High,DAT-026-04392,Active
4393,16,ROU-016-04393,Router,Prod,Low,10.16.17.41,Active
4394,152,SER-152-04394,Server,Prod,High,10.152.17.42,Retired
4395,9,SER-009-04395,Server,Test,Medium,10.9.17.43,Active
4396,122,WOR-122-04396,Workstation,Test,High,10.122.17.44,Active
4397,128,WOR-128-04397,Workstation,Staging,Low,10.128.17.45,Active
4398,12,WOR-012-04398,Workstation,Staging,High,10.12.17.46,Active
4399,91,SER-091-04399,Server,Dev,High,10.91.17.47,Active
4400,73,CLO-073-04400,CloudVM,Dev,Medium,10.73.17.48,Planned
4401,161,WOR-161-04401,Workstation,Prod,High,10.161.17.49,Active
4402,88,ROU-088-04402,Router,Dev,Low,ROU-088-04402,Active
4403,31,SER-031-04403,Server,Staging,High,10.31.17.51,Active
4404,174,CLO-174-04404,CloudVM,Prod,Medium,CLO-174-04404,Active
4405,120,SER-120-04405,Server,Test,Medium,SER-120-04405,Retired
4406,107,WOR-107-04406,Workstation,Staging,High,10.107.17.54,Active
4407,132,WOR-132-04407,Workstation,Staging,High,WOR-132-04407,Active
4408,52,DAT-052-04408,Database,Dev,Medium,10.52.17.56,Active
4409,31,ROU-031-04409,Router,Staging,Medium,10.31.17.57,Active
4410,11,CLO-011-04410,CloudVM,Staging,Low,10.11.17.58,Active
4411,2,FIR-002-04411,Firewall,Dev,Low,FIR-002-04411,Active
4412,186,WEB-186-04412,WebApp,Dev,Medium,10.186.17.60,Active
4413,129,SER-129-04413,Server,Prod,High,10.129.17.61,Active
4414,172,SWI-172-04414,Switch,Test,High,SWI-172-04414,Active
4415,102,FIR-102-04415,Firewall,Test,High,FIR-102-04415,Active
4416,10,DAT-010-04416,Database,Staging,Low,DAT-010-04416,Planned
4417,117,SWI-117-04417,Switch,Staging,Low,10.117.17.65,Active
4418,100,CLO-100-04418,CloudVM,Dev,High,10.100.17.66,Active
4419,177,WOR-177-04419,Workstation,Test,Low,10.177.17.67,Active
4420,94,FIR-094-04420,Firewall,Prod,Medium,FIR-094-04420,Active
4421,30,DAT-030-04421,Database,Dev,High,DAT-030-04421,Active
4422,2,CLO-002-04422,CloudVM,Prod,High,CLO-002-04422,Active
4423,12,SWI-012-04423,Switch,Test,Medium,10.12.17.71,Active
4424,180,WOR-180-04424,Workstation,Test,Low,WOR-180-04424,Retired
4425,139,SWI-139-04425,Switch,Prod,High,SWI-139-04425,Active
4426,78,WOR-078-04426,Workstation,Staging,Low,10.78.17.74,Active
4427,20,SER-020-04427,Server,Dev,High,SER-020-04427,Active
4428,26,WEB-026-04428,WebApp,Prod,Medium,10.26.17.76,Active
4429,94,DAT-094-04429,Database,Dev,Medium,10.94.17.77,Active
4430,63,ROU-063-04430,Router,Dev,High,ROU-063-04430,Active
4431,24,WOR-024-04431,Workstation,Prod,Medium,WOR-024-04431,Active
4432,31,SWI-031-04432,Switch,Staging,Medium,SWI-031-04432,Planned
4433,40,CLO-040-04433,CloudVM,Staging,High,CLO-040-04433,Active
4434,64,WEB-064-04434,WebApp,Dev,Low,10.64.17.82,Active
4435,29,FIR-029-04435,Firewall,Prod,Medium,10.29.17.83,Retired
4436,85,WOR-085-04436,Workstation,Test,High,10.85.17.84,Active
4437,196,CLO-196-04437,CloudVM,Prod,Medium,CLO-196-04437,Active
4438,40,DAT-040-04438,Database,Prod,Low,10.40.17.86,Retired
4439,119,FIR-119-04439,Firewall,Test,Low,FIR-119-04439,Active
4440,40,SWI-040-04440,Switch,Dev,Medium,10.40.17.88,Retired
4441,95,SWI-095-04441,Switch,Staging,Medium,10.95.17.89,Active
4442,10,WEB-010-04442,WebApp,Prod,Medium,WEB-010-04442,Active
4443,118,ROU-118-04443,Router,Prod,Low,10.118.17.91,Retired
4444,93,DAT-093-04444,Database,Dev,Low,10.93.17.92,Active
4445,165,ROU-165-04445,Router,Staging,Low,10.165.17.93,Active
4446,56,WOR-056-04446,Workstation,Staging,Medium,WOR-056-04446,Active
4447,59,SER-059-04447,Server,Test,Medium,SER-059-04447,Planned
4448,19,SWI-019-04448,Switch,Dev,Low,10.19.17.96,Retired
4449,47,DAT-047-04449,Database,Prod,High,10.47.17.97,Active
4450,86,SWI-086-04450,Switch,Staging,Low,10.86.17.98,Active
4451,38,CLO-038-04451,CloudVM,Test,Low,10.38.17.99,Retired
4452,77,SER-077-04452,Server,Staging,Medium,10.77.17.100,Active
4453,35,SER-035-04453,Server,Staging,Low,10.35.17.101,Active
4454,175,ROU-175-04454,Router,Test,Medium,10.175.17.102,Active
4455,181,ROU-181-04455,Router,Dev,High,10.181.17.103,Active
4456,103,CLO-103-04456,CloudVM,Staging,Low,CLO-103-04456,Active
4457,155,FIR-155-04457,Firewall,Test,Low,10.155.17.105,Active
4458,130,CLO-130-04458,CloudVM,Prod,Medium,10.130.17.106,Active
4459,178,SER-178-04459,Server,Dev,Low,10.178.17.107,Retired
4460,134,DAT-134-04460,Database,Test,High,DAT-134-04460,Active
4461,86,WEB-086-04461,WebApp,Test,Medium,WEB-086-04461,Active
4462,7,FIR-007-04462,Firewall,Staging,High,10.7.17.110,Active
4463,191,WOR-191-04463,Workstation,Dev,Low,10.191.17.111,Active
4464,110,SWI-110-04464,Switch,Prod,Medium,SWI-110-04464,Active
4465,168,WEB-168-04465,WebApp,Staging,Medium,WEB-168-04465,Active
4466,122,CLO-122-04466,CloudVM,Staging,Low,CLO-122-04466,Active
4467,66,FIR-066-04467,Firewall,Staging,High,10.66.17.115,Retired
4468,8,ROU-008-04468,Router,Dev,High,10.8.17.116,Active
4469,123,ROU-123-04469,Router,Staging,Low,10.123.17.117,Active
4470,117,ROU-117-04470,Router,Test,High,10.117.17.118,Active
4471,45,FIR-045-04471,Firewall,Staging,High,FIR-045-04471,Retired
4472,20,CLO-020-04472,CloudVM,Dev,Low,10.20.17.120,Active
4473,110,WOR-110-04473,Workstation,Staging,High,10.110.17.121,Active
4474,15,SWI-015-04474,Switch,Test,Low,10.15.17.122,Active
4475,96,WOR-096-04475,Workstation,Dev,Medium,10.96.17.123,Active
4476,104,ROU-104-04476,Router,Prod,Medium,ROU-104-04476,Active
4477,27,DAT-027-04477,Database,Prod,High,10.27.17.125,Active
4478,46,FIR-046-04478,Firewall,Prod,High,10.46.17.126,Retired
4479,146,SER-146-04479,Server,Prod,Medium,SER-146-04479,Planned
4480,102,SWI-102-04480,Switch,Staging,High,SWI-102-04480,Active
4481,140,SER-140-04481,Server,Prod,Medium,10.140.17.129,Retired
4482,195,SER-195-04482,Server,Test,High,10.195.17.130,Active
4483,50,CLO-050-04483,CloudVM,Prod,Medium,10.50.17.131,Active
4484,9,SWI-009-04484,Switch,Test,High,SWI-009-04484,Active
4485,118,FIR-118-04485,Firewall,Dev,Medium,FIR-118-04485,Active
4486,58,WOR-058-04486,Workstation,Staging,High,10.58.17.134,Retired
4487,114,DAT-114-04487,Database,Test,Low,DAT-114-04487,Active
4488,57,SER-057-04488,Server,Staging,Medium,SER-057-04488,Active
4489,41,WEB-041-04489,WebApp,Dev,High,10.41.17.137,Active
4490,57,ROU-057-04490,Router,Test,Medium,10.57.17.138,Active
4491,195,CLO-195-04491,CloudVM,Test,Low,10.195.17.139,Active
4492,41,WOR-041-04492,Workstation,Staging,High,WOR-041-04492,Active
4493,13,SWI-013-04493,Switch,Staging,High,SWI-013-04493,Active
4494,111,DAT-111-04494,Database,Staging,Medium,10.111.17.142,Retired
4495,44,CLO-044-04495,CloudVM,Test,Low,10.44.17.143,Retired
4496,92,ROU-092-04496,Router,Staging,Medium,10.92.17.144,Active
4497,161,WEB-161-04497,WebApp,Prod,Medium,10.161.17.145,Retired
4498,130,DAT-130-04498,Database,Dev,High,10.130.17.146,Active
4499,127,WEB-127-04499,WebApp,Staging,High,WEB-127-04499,Active
4500,140,SER-140-04500,Server,Prod,Low,10.140.17.148,Active
4501,44,SER-044-04501,Server,Test,High,10.44.17.149,Active
4502,96,SWI-096-04502,Switch,Test,Low,SWI-096-04502,Active
4503,67,SER-067-04503,Server,Test,High,10.67.17.151,Active
4504,90,ROU-090-04504,Router,Test,High,ROU-090-04504,Active
4505,43,ROU-043-04505,Router,Dev,High,ROU-043-04505,Active
4506,96,WEB-096-04506,WebApp,Dev,High,WEB-096-04506,Active
4507,187,ROU-187-04507,Router,Dev,Medium,ROU-187-04507,Active
4508,184,SER-184-04508,Server,Test,Medium,10.184.17.156,Active
4509,142,SWI-142-04509,Switch,Test,Low,SWI-142-04509,Active
4510,199,ROU-199-04510,Router,Test,High,ROU-199-04510,Active
4511,64,DAT-064-04511,Database,Test,Low,10.64.17.159,Active
4512,2,SER-002-04512,Server,Dev,Low,10.2.17.160,Active
4513,138,ROU-138-04513,Router,Prod,High,10.138.17.161,Retired
4514,69,SWI-069-04514,Switch,Prod,High,10.69.17.162,Active
4515,15,CLO-015-04515,CloudVM,Dev,Low,CLO-015-04515,Active
4516,157,FIR-157-04516,Firewall,Prod,High,FIR-157-04516,Active
4517,128,DAT-128-04517,Database,Test,High,10.128.17.165,Retired
4518,80,WEB-080-04518,WebApp,Dev,High,WEB-080-04518,Active
4519,4,DAT-004-04519,Database,Test,Low,10.4.17.167,Active
4520,69,WOR-069-04520,Workstation,Test,Medium,WOR-069-04520,Retired
4521,26,FIR-026-04521,Firewall,Test,Medium,10.26.17.169,Active
4522,180,ROU-180-04522,Router,Prod,Medium,ROU-180-04522,Active
4523,185,DAT-185-04523,Database,Test,Medium,10.185.17.171,Active
4524,71,CLO-071-04524,CloudVM,Dev,High,10.71.17.172,Active
4525,131,DAT-131-04525,Database,Dev,Medium,DAT-131-04525,Active
4526,37,SER-037-04526,Server,Staging,High,10.37.17.174,Active
4527,197,ROU-197-04527,Router,Prod,High,10.197.17.175,Active
4528,41,SWI-041-04528,Switch,Dev,High,SWI-041-04528,Active
4529,49,FIR-049-04529,Firewall,Prod,High,FIR-049-04529,Active
4530,59,WEB-059-04530,WebApp,Dev,High,WEB-059-04530,Active
4531,70,ROU-070-04531,Router,Test,High,10.70.17.179,Active
4532,27,SWI-027-04532,Switch,Test,Low,10.27.17.180,Retired
4533,133,CLO-133-04533,CloudVM,Staging,Low,10.133.17.181,Active
4534,36,SWI-036-04534,Switch,Staging,Low,10.36.17.182,Retired
4535,96,SWI-096-04535,Switch,Test,High,10.96.17.183,Active
4536,129,ROU-129-04536,Router,Dev,Low,10.129.17.184,Active
4537,83,WOR-083-04537,Workstation,Test,Low,10.83.17.185,Active
4538,2,SWI-002-04538,Switch,Staging,Medium,SWI-002-04538,Active
4539,127,DAT-127-04539,Database,Test,High,10.127.17.187,Active
4540,194,FIR-194-04540,Firewall,Staging,Medium,FIR-194-04540,Active
4541,159,SER-159-04541,Server,Test,Medium,10.159.17.189,Retired
4542,139,SWI-139-04542,Switch,Staging,Medium,SWI-139-04542,Active
4543,134,WEB-134-04543,WebApp,Dev,Low,10.134.17.191,Active
4544,50,FIR-050-04544,Firewall,Dev,Low,10.50.17.192,Active
4545,123,FIR-123-04545,Firewall,Staging,High,FIR-123-04545,Retired
4546,131,SWI-131-04546,Switch,Staging,Medium,SWI-131-04546,Active
4547,150,FIR-150-04547,Firewall,Dev,Medium,10.150.17.195,Active
4548,200,WEB-200-04548,WebApp,Dev,High,10.200.17.196,Active
4549,101,FIR-101-04549,Firewall,Test,High,FIR-101-04549,Active
4550,90,SER-090-04550,Server,Prod,Low,SER-090-04550,Active
4551,187,DAT-187-04551,Database,Test,Medium,10.187.17.199,Active
4552,142,DAT-142-04552,Database,Test,Low,10.142.17.200,Active
4553,47,SER-047-04553,Server,Prod,High,10.47.17.201,Active
4554,63,SWI-063-04554,Switch,Prod,Medium,10.63.17.202,Active
4555,45,SER-045-04555,Server,Prod,Low,10.45.17.203,Active
4556,107,DAT-107-04556,Database,Test,Low,10.107.17.204,Retired
4557,35,DAT-035-04557,Database,Staging,High,DAT-035-04557,Active
4558,88,SER-088-04558,Server,Dev,Medium,SER-088-04558,Active
4559,18,CLO-018-04559,CloudVM,Dev,Low,CLO-018-04559,Active
4560,184,ROU-184-04560,Router,Prod,High,10.184.17.208,Active
4561,22,ROU-022-04561,Router,Test,Medium,10.22.17.209,Planned
4562,138,FIR-138-04562,Firewall,Test,High,FIR-138-04562,Active
4563,119,WOR-119-04563,Workstation,Prod,Low,WOR-119-04563,Active
4564,2,SER-002-04564,Server,Staging,High,10.2.17.212,Active
4565,37,CLO-037-04565,CloudVM,Staging,Low,CLO-037-04565,Retired
4566,103,SWI-103-04566,Switch,Staging,High,10.103.17.214,Active
4567,192,DAT-192-04567,Database,Prod,Medium,10.192.17.215,Active
4568,34,DAT-034-04568,Database,Dev,High,10.34.17.216,Retired
4569,183,WEB-183-04569,WebApp,Prod,High,10.183.17.217,Active
4570,59,CLO-059-04570,CloudVM,Test,High,CLO-059-04570,Active
4571,24,CLO-024-04571,CloudVM,Staging,Low,CLO-024-04571,Active
4572,58,WOR-058-04572,Workstation,Test,High,10.58.17.220,Active
4573,30,SER-030-04573,Server,Dev,Medium,10.30.17.221,Active
4574,112,SWI-112-04574,Switch,Test,High,10.112.17.222,Active
4575,100,WEB-100-04575,WebApp,Dev,Medium,WEB-100-04575,Retired
4576,192,ROU-192-04576,Router,Staging,High,10.192.17.224,Active
4577,169,DAT-169-04577,Database,Dev,Medium,10.169.17.225,Active
