IncAssetID,IncidentID,AssetID,IncAssetRoleInIncident
14510,1501,1853,Source
14511,665,589,Target
14512,9907,345,Unknown
14513,4923,826,Source
14514,3711,879,Target
14515,8148,3652,Target
14516,1906,4451,LateralMovement
14517,626,4803,LateralMovement
14518,9490,5817,Target
14519,5764,241,Target
14520,168,6172,LateralMovement
14521,683,3595,LateralMovement
14522,4968,5344,Unknown
14523,4192,5477,Source
14524,6595,3715,LateralMovement
14525,3681,5481,Unknown
14526,5739,2157,LateralMovement
14527,143,1896,Target
14528,8157,5207,Unknown
14529,6988,2415,LateralMovement
14530,4528,2005,LateralMovement
14531,785,5077,Unknown
14532,5213,175,Source
14533,5846,3779,Unknown
14534,1834,4394,Source
14535,4747,2525,Target
14536,8179,7073,Target
14537,7371,4823,LateralMovement
14538,1231,966,LateralMovement
14539,3832,1062,Source
14540,6007,1006,Target
14541,2899,3908,Target
14542,1504,5631,Source
14543,7008,3472,LateralMovement
14544,5089,3438,Target
14545,532,2956,LateralMovement
14546,6670,4043,Unknown
14547,7135,1844,Source
14548,320,3532,LateralMovement
14549,1515,5153,Target
14550,1871,7348,Unknown
14551,1115,6335,Target
14552,3113,3378,Unknown
14553,121,5415,Source
14554,3466,5514,Unknown
14555,56,3831,LateralMovement
14556,8220,1576,Unknown
14557,4031,1706,Target
14558,1704,7387,Unknown
14559,5160,3951,Source
14560,8949,5426,LateralMovement
14561,9716,983,LateralMovement
14562,6791,336,Unknown
14563,5672,3704,Target
14564,3403,190,Unknown
14565,1803,576,Target
14566,588,3391,Target
14567,887,4295,Target
14568,6057,2789,Target
14569,117,3704,Target
14570,6632,5852,Source
14571,6210,2476,Unknown
14572,9562,3901,LateralMovement
14573,6401,5056,Source
14574,1825,5946,Target
14575,4289,5463,Source
14576,3479,3084,Target
14577,4139,5701,Source
14578,4,6524,LateralMovement
14579,3548,1263,Unknown
14580,2006,2436,Target
14581,9681,1013,Target
14582,9967,2937,Source
14583,6434,1568,Target
14584,3814,3481,Source
14585,6509,4990,Source
14586,6313,3428,Source
14587,2680,2580,LateralMovement
14588,3571,2703,Target
14589,8548,451,Source
14590,3313,542,LateralMovement
14591,8202,5498,LateralMovement
14592,4091,4358,Unknown
14593,6192,1351,Target
14594,4420,2416,Source
14595,2779,2823,Target
14596,4681,2745,Unknown
14597,3271,55,Unknown
14598,1200,6391,Unknown
14599,8292,6034,Target
14600,3585,3120,Target
14601,4947,3951,Source
14602,2894,7,Source
14603,5146,6947,Source
14604,208,2789,LateralMovement
14605,8790,3316,LateralMovement
14606,6050,3657,Source
14607,4279,707,LateralMovement
14608,2659,1105,Unknown
14609,7668,4673,Unknown
14610,9648,57,Target
14611,3494,2228,Target
14612,3217,898,Target
14613,7732,4541,Unknown
14614,3176,3914,Unknown
14615,4436,2434,Source
14616,7407,4292,LateralMovement
14617,4093,1749,Target
14618,4463,6874,Target
14619,6105,6475,Unknown
14620,4725,6605,Target
14621,8726,1712,Target
14622,196,3025,Unknown
14623,1762,3674,Target
14624,2273,6519,LateralMovement
14625,5850,2429,Target
14626,3133,6448,LateralMovement
14627,3905,7014,LateralMovement
14628,58,230,Source
14629,20,6778,Target
14630,8389,3336,LateralMovement
14631,1769,3319,Target
14632,5329,7167,LateralMovement
14633,1031,4614,Source
14634,2954,4567,Unknown
14635,1560,698,Unknown
14636,3043,2439,LateralMovement
14637,9570,2673,Unknown
14638,2918,6315,Target
14639,3276,2218,LateralMovement
14640,9750,6896,LateralMovement
14641,9886,3350,Target
14642,7693,2738,Source
14643,9724,4961,Target
14644,2915,7499,Source
14645,1404,7142,LateralMovement
14646,7687,3564,Source
14647,2285,2232,LateralMovement
14648,959,2732,Source
14649,9985,7417,Source
14650,1209,1121,Unknown
14651,4938,746,Unknown
14652,4946,583,Target
14653,4633,1181,Unknown
14654,9374,4104,Unknown
14655,190,6844,LateralMovement
14656,2437,1245,Source
14657,5730,1169,Target
14658,4098,5813,Target
14659,9289,1497,Target
14660,3586,1576,Target
14661,7928,1926,Unknown
14662,9969,7341,Source
14663,8833,3249,LateralMovement
14664,3175,1445,LateralMovement
14665,796,6145,Unknown
14666,9530,1468,Unknown
14667,6215,587,Unknown
14668,6794,2540,Unknown
14669,8398,1781,LateralMovement
14670,1150,1146,Source
14671,7654,7162,Source
14672,9817,4852,Source
14673,6487,6059,Unknown
14674,6826,4171,Source
14675,8448,1564,Source
14676,7381,7082,LateralMovement
14677,6722,4913,Target
14678,5911,4151,LateralMovement
14679,1225,4372,Source
14680,2155,523,Source
14681,2967,1508,Target
14682,7926,2295,LateralMovement
14683,1664,4098,Unknown
14684,2882,5716,Source
14685,4203,425,Unknown
14686,5212,6147,Target
14687,5338,4103,LateralMovement
14688,3455,363,Source
14689,7632,1365,Source
14690,7256,3457,Source
14691,9857,4329,LateralMovement
14692,4654,7374,Source
14693,2603,5188,Target
14694,1575,6498,Source
14695,387,5981,Unknown
14696,783,1985,Target
14697,9716,1893,LateralMovement
14698,594,1944,Unknown
14699,4320,894,Target
14700,5953,5146,LateralMovement
14701,7397,3090,Source
14702,488,7358,Target
14703,6944,6789,Unknown
14704,499,4595,Unknown
14705,2025,4212,LateralMovement
14706,6467,2713,LateralMovement
14707,2954,7118,Source
14708,9287,1403,Source
14709,526,1277,Source
14710,9131,1954,LateralMovement
14711,1710,6897,Unknown
14712,9654,6873,Source
14713,1098,5867,Unknown
14714,886,704,Target
14715,7225,2899,Source
14716,4485,6464,Target
14717,500,1568,Target
14718,8215,4419,Source
14719,8352,803,LateralMovement
14720,2052,6125,Source
14721,6363,1192,Source
14722,149,3754,Unknown
14723,6546,7034,Target
14724,7414,3366,Unknown
14725,1709,6529,Source
14726,1047,2906,Source
14727,7328,5844,Source
14728,8717,6422,LateralMovement
14729,1188,7414,Source
14730,8311,7119,Unknown
14731,7689,3486,Source
14732,7601,1831,Unknown
14733,8954,2880,Target
14734,2690,1427,LateralMovement
14735,2352,4117,Unknown
14736,747,5699,Unknown
14737,8457,5408,Target
14738,3228,1435,Source
14739,2657,3959,Target
14740,3325,4650,Unknown
14741,8597,4457,Target
14742,6834,4430,Target
14743,5348,2812,Source
14744,7212,3815,LateralMovement
14745,9262,6367,Target
14746,5123,5712,Source
14747,1566,3064,Unknown
14748,3780,366,Unknown
14749,1978,1521,Unknown
14750,3086,1484,Target
14751,6158,6011,Source
14752,5092,1539,LateralMovement
14753,8661,2542,Unknown
14754,7710,7137,Source
14755,6780,2908,Target
14756,7389,2950,LateralMovement
14757,4810,4147,Target
14758,6765,6349,Unknown
14759,5964,3460,Target
14760,4707,3124,Unknown
14761,6610,3093,Target
14762,536,5234,Source
14763,1133,5616,LateralMovement
14764,381,3103,Target
14765,1670,1465,LateralMovement
14766,1625,7011,Target
14767,3338,5524,Target
14768,822,3323,LateralMovement
14769,556,19,Target
14770,6726,1415,LateralMovement
14771,5777,1901,LateralMovement
14772,6555,606,Target
14773,7897,4375,LateralMovement
14774,1432,897,Source
14775,2587,3045,Target
14776,1003,3538,Source
14777,7847,4422,LateralMovement
14778,6844,5650,Target
14779,3314,1676,Unknown
14780,7004,5287,Source
14781,2126,604,Unknown
14782,8955,5429,LateralMovement
14783,1052,108,Unknown
14784,8818,7309,Unknown
14785,6132,3209,Unknown
14786,6356,1244,Unknown
14787,430,6832,Source
14788,8673,3988,LateralMovement
14789,6713,3267,Source
14790,8129,2615,Unknown
14791,1758,1056,Source
14792,3105,840,Source
14793,1103,2672,LateralMovement
14794,1305,3897,Source
14795,5388,2885,Source
14796,4371,2066,LateralMovement
14797,5840,4386,Unknown
14798,4573,2363,Target
14799,4588,6913,Source
14800,4209,5038,Unknown
14801,5463,4123,LateralMovement
14802,4531,6200,LateralMovement
14803,7599,1240,Unknown
14804,6480,6093,Target
14805,9375,5850,Unknown
14806,2245,3042,LateralMovement
14807,6668,5824,Unknown
14808,8036,4154,LateralMovement
14809,7063,2782,Target
14810,6779,6369,LateralMovement
14811,4111,6531,Target
14812,1978,791,Unknown
14813,6492,1035,Unknown
14814,7530,2949,LateralMovement
14815,2645,1749,Source
14816,8474,2215,Target
14817,4307,312,LateralMovement
14818,2717,7066,Source
14819,3633,1715,Unknown
14820,959,2898,Unknown
14821,2633,42,LateralMovement
14822,3172,5378,Target
14823,1752,3739,LateralMovement
14824,2736,605,Source
14825,378,958,Unknown
14826,5359,1729,Unknown
14827,9854,3166,LateralMovement
14828,1251,3567,Source
14829,8737,6472,Unknown
14830,5492,3845,Target
14831,6126,2878,Target
14832,6297,1451,LateralMovement
14833,9721,6633,Target
14834,3093,6411,Target
14835,8119,59,Target
14836,6375,4312,Target
14837,5703,454,Source
14838,4438,4500,Unknown
14839,8124,2288,Target
14840,1952,3963,Source
14841,2610,2466,Unknown
14842,7045,720,Source
14843,7929,2798,LateralMovement
14844,1220,7212,Source
14845,4002,2342,LateralMovement
14846,5027,2011,LateralMovement
14847,1571,6164,Unknown
14848,6238,1850,LateralMovement
14849,5601,4795,LateralMovement
14850,9151,1447,Target
14851,1111,6085,LateralMovement
14852,8964,510,LateralMovement
14853,5616,5010,LateralMovement
14854,429,7346,Target
14855,4394,496,Unknown
14856,9411,4586,Source
14857,8378,2657,Source
14858,440,2915,LateralMovement
14859,6943,596,Source
14860,1056,6321,Target
14861,5880,5726,Unknown
14862,9771,3483,Target
14863,1727,4006,LateralMovement
14864,4426,6510,Source
14865,5562,7268,Source
14866,4573,4741,Unknown
14867,1755,4362,Source
14868,6894,3512,Unknown
14869,3364,7257,Target
14870,9373,3339,LateralMovement
14871,7918,1102,Source
14872,2307,3713,Target
14873,6731,579,Source
14874,6847,5043,Target
14875,6476,2448,Unknown
14876,9172,3695,Target
14877,5372,334,Unknown
14878,9327,2369,Target
14879,361,3311,Unknown
14880,9805,7431,Target
14881,7245,1225,LateralMovement
14882,744,6980,LateralMovement
14883,460,4186,Source
14884,1964,1484,Target
14885,5691,6205,Target
14886,5067,1020,Target
14887,9593,3656,Target
14888,9338,1109,Target
14889,7961,7282,Target
14890,5529,3396,Source
14891,1396,6807,Source
14892,1323,657,Source
14893,9687,1803,LateralMovement
14894,64,1150,LateralMovement
14895,6235,6165,LateralMovement
14896,6931,6461,LateralMovement
14897,7672,3968,Source
14898,9499,1840,Source
14899,8024,6202,Unknown
14900,5113,4923,LateralMovement
14901,4129,4591,Unknown
14902,2302,1227,Unknown
14903,2361,3623,LateralMovement
14904,3758,4978,Unknown
14905,1021,874,Unknown
14906,8020,6585,Source
14907,6432,7495,Unknown
14908,9294,5837,Source
14909,2870,844,Unknown
14910,2757,1662,Target
14911,407,7238,Unknown
14912,2364,4219,LateralMovement
14913,8308,6208,Target
14914,3006,6127,Unknown
14915,1214,48,LateralMovement
14916,9865,1255,Source
14917,7270,4196,Source
14918,6274,6616,Source
14919,4390,1748,Source
14920,7746,182,Target
14921,9056,355,LateralMovement
14922,3547,2235,LateralMovement
14923,9887,5083,Unknown
14924,1629,2389,Unknown
14925,5024,6081,Target
14926,6789,4024,Target
14927,1545,2454,Target
14928,2743,4195,Unknown
14929,6413,6347,Source
14930,8901,1581,Source
14931,1769,2456,Source
14932,9355,6817,Unknown
14933,5159,3332,Source
14934,781,6904,Target
14935,923,466,Source
14936,8838,5429,LateralMovement
14937,2187,3798,Unknown
14938,8535,4073,LateralMovement
14939,825,4281,Source
14940,4390,6413,LateralMovement
14941,1052,2459,Target
14942,9211,1854,Source
14943,9735,373,Unknown
14944,8666,1965,LateralMovement
14945,9422,4659,Unknown
14946,9583,2372,LateralMovement
14947,1276,3479,Unknown
14948,2177,6525,Source
14949,3957,7208,Unknown
14950,1039,7124,LateralMovement
14951,3042,2189,Unknown
14952,6972,2533,Source
14953,3953,6801,Target
14954,3672,2424,Source
14955,3133,1721,Unknown
14956,7427,6005,Source
14957,7280,128,Unknown
14958,3192,4879,Target
14959,8442,4313,Source
14960,9392,3748,Source
14961,3709,2801,LateralMovement
14962,4820,6080,LateralMovement
14963,9596,3533,Target
14964,2988,5033,LateralMovement
14965,7767,528,Unknown
14966,6007,1438,LateralMovement
14967,4420,2234,Target
14968,4840,3138,Unknown
14969,4870,2367,Target
14970,5840,4624,Source
14971,6500,6601,Unknown
14972,8036,1905,Target
14973,6582,6625,LateralMovement
14974,8070,2154,Target
14975,2935,806,Target
14976,6204,5067,LateralMovement
14977,6972,4594,Target
14978,2,2633,LateralMovement
14979,9558,4860,Source
14980,2227,1230,Source
14981,7288,560,LateralMovement
14982,6330,1476,Unknown
14983,6453,7049,Unknown
14984,7048,2649,Unknown
14985,8349,4452,LateralMovement
14986,8331,1323,Target
14987,5044,3672,Unknown
14988,4162,6335,LateralMovement
14989,3237,1231,Target
14990,2013,1425,Source
14991,9796,6817,Source
14992,2240,4799,LateralMovement
14993,9387,2514,Unknown
14994,9893,7289,Unknown
14995,580,3735,LateralMovement
14996,3726,4323,Unknown
14997,2414,1662,Source
14998,1240,4302,Target
14999,5898,2719,Unknown
15000,4892,3567,LateralMovement
15001,5446,6928,Target
15002,9419,6422,Target
15003,4816,2196,LateralMovement
15004,3102,6021,Source
15005,5860,6055,Source
15006,3382,280,LateralMovement
15007,8599,3904,Source
15008,7641,3576,LateralMovement
15009,9316,201,Target
15010,2475,6099,Target
15011,5191,1235,LateralMovement
15012,7945,3717,Target
15013,9994,2476,Target
15014,4191,7379,Source
15015,5285,550,Target
15016,3393,6905,Target
15017,4931,2364,Unknown
15018,9067,3262,Unknown
15019,4617,1827,Source
15020,4202,2333,Target
15021,2148,1416,Source
15022,5415,4105,LateralMovement
15023,1255,746,LateralMovement
15024,7306,353,Unknown
15025,5517,1042,Source
15026,8158,7030,Target
15027,7710,6752,Target
15028,9544,4208,Target
15029,7598,5859,Target
15030,5199,545,LateralMovement
15031,6028,7315,LateralMovement
15032,252,5630,Unknown
15033,669,3503,Unknown
15034,3786,1981,LateralMovement
15035,2002,4361,LateralMovement
15036,5909,2139,Source
15037,1346,4882,Target
15038,3555,6518,Source
15039,7128,4384,Source
15040,1440,5119,Unknown
15041,1659,5971,Source
15042,9909,4775,Source
15043,1864,6637,Target
15044,1168,6559,Source
15045,6122,2239,Target
15046,2303,2139,LateralMovement
15047,9465,7073,Target
15048,3340,2735,Source
15049,9968,1431,Target
15050,4096,2847,Source
15051,3663,3700,Target
15052,9030,4701,Unknown
15053,2311,1298,Unknown
15054,892,6029,Source
15055,4191,561,LateralMovement
15056,40,7054,Source
15057,8457,5251,Target
15058,7901,6172,Target
15059,4240,1271,LateralMovement
15060,2102,4074,Source
15061,9115,1070,LateralMovement
15062,448,2961,Target
15063,6967,5623,Unknown
15064,3633,3685,Unknown
15065,3872,2591,Unknown
15066,5249,1622,Source
15067,7346,1128,Unknown
15068,2852,6763,LateralMovement
15069,230,1311,Source
15070,5611,1140,Target
15071,2105,6549,Target
15072,5350,664,Unknown
15073,3453,2450,Source
15074,680,1587,Target
15075,2563,4012,Source
15076,8263,1472,Target
15077,5501,2868,Target
15078,3512,4184,LateralMovement
15079,2028,3265,Source
15080,8132,3091,Target
15081,5391,2811,Target
15082,7771,4211,Target
15083,3703,3179,Unknown
15084,6440,6297,Source
15085,1840,3075,Source
15086,5239,6795,Target
15087,765,1336,Source
15088,400,6845,LateralMovement
15089,7482,5734,Source
15090,8471,1151,LateralMovement
15091,1273,1009,Target
15092,9051,7318,Source
15093,7301,3233,LateralMovement
15094,1003,913,LateralMovement
15095,2826,1550,Source
15096,3898,1103,LateralMovement
15097,1531,4956,Target
15098,9311,4006,Target
15099,1141,3533,LateralMovement
15100,2651,2718,Unknown
15101,4305,4020,Target
15102,6546,5957,Unknown
15103,5819,5169,Target
15104,798,4814,Source
15105,3914,2187,LateralMovement
15106,677,1234,Unknown
15107,5344,7228,Unknown
15108,3953,4122,Source
15109,5239,3888,Unknown
15110,3324,5202,Unknown
15111,8264,5565,Target
15112,4577,3664,Unknown
15113,8372,119,LateralMovement
15114,4479,6255,Unknown
15115,5352,1835,LateralMovement
15116,6940,2944,Target
15117,1958,261,Target
15118,1996,6454,LateralMovement
15119,9141,2587,Source
15120,6705,6002,Target
15121,2787,4376,LateralMovement
15122,1831,7247,Unknown
15123,799,3190,Target
15124,5460,7316,LateralMovement
15125,3826,5510,Target
15126,1005,3329,Source
15127,4633,1723,Target
15128,4310,2496,Unknown
15129,2132,1340,Source
15130,8688,4456,Source
15131,9984,3201,Source
15132,9269,1689,Unknown
15133,823,4478,Unknown
15134,3614,2559,LateralMovement
15135,1742,2972,LateralMovement
15136,9797,3473,Target
15137,6616,7285,LateralMovement
15138,3874,6877,Unknown
15139,7613,4199,Unknown
15140,4357,4202,LateralMovement
15141,1637,3094,LateralMovement
15142,6851,4271,Unknown
15143,721,34,LateralMovement
15144,4487,13,Source
15145,601,6786,LateralMovement
15146,4229,4978,LateralMovement
15147,6971,1048,Source
15148,3410,5707,Unknown
15149,3767,3803,Source
15150,6487,5320,Unknown
15151,1040,2074,Target
15152,4772,3398,Target
15153,5618,7082,Target
15154,2039,3252,LateralMovement
15155,7949,246,Target
15156,6930,5724,LateralMovement
15157,1866,603,LateralMovement
15158,8266,6493,LateralMovement
15159,4095,7431,Target
15160,8297,5638,Unknown
15161,6532,5263,LateralMovement
15162,4259,1188,Unknown
15163,2123,2501,LateralMovement
15164,7384,5560,LateralMovement
15165,1750,716,LateralMovement
15166,379,6791,LateralMovement
15167,647,83,LateralMovement
15168,286,4971,Source
15169,1395,3122,Target
15170,7193,4545,LateralMovement
15171,5120,4303,Unknown
15172,148,5100,Source
15173,6778,2054,Unknown
15174,2343,6899,Source
15175,3634,2798,LateralMovement
15176,6369,4665,LateralMovement
15177,3293,7098,LateralMovement
15178,186,2911,Target
15179,7067,793,Unknown
15180,1837,1642,Source
15181,129,1421,LateralMovement
15182,8060,4465,Unknown
15183,8229,5866,Unknown
15184,5214,5531,Target
15185,7379,3653,Unknown
15186,819,7174,LateralMovement
15187,8402,5489,Source
15188,3987,1574,Unknown
15189,6073,6506,Target
15190,1348,2027,Target
15191,5841,4720,Target
15192,1453,4980,Source
15193,9261,6051,LateralMovement
15194,2736,601,Target
15195,1574,388,LateralMovement
15196,2182,3101,Unknown
15197,5866,4777,LateralMovement
15198,2069,2633,LateralMovement
15199,3028,2869,Unknown
15200,8965,3191,LateralMovement
15201,8167,6080,Unknown
15202,7625,2878,LateralMovement
15203,7007,6117,Target
15204,9183,6236,Source
15205,4620,605,LateralMovement
15206,340,6682,Unknown
15207,7173,4689,Unknown
15208,5621,5097,Unknown
15209,457,4585,LateralMovement
15210,4126,7487,Unknown
15211,6375,4846,Unknown
15212,1838,3731,Source
15213,5176,2954,Source
15214,2413,5884,LateralMovement
15215,4057,4740,Target
15216,5467,4985,Source
15217,7103,2480,Target
15218,6201,394,Source
15219,9185,5464,Target
15220,4064,4636,Source
15221,501,3818,LateralMovement
15222,2861,7328,LateralMovement
15223,8027,5109,Target
15224,1690,2976,Unknown
15225,7338,4678,Target
15226,2914,1420,Source
15227,7092,5797,Target
15228,3019,353,Source
15229,2347,5940,Target
15230,4054,3110,Unknown
15231,9771,5331,LateralMovement
15232,541,445,Target
15233,7258,6641,Source
15234,5239,2213,Unknown
15235,6218,2867,Source
15236,3914,3008,Target
15237,9843,1406,Target
15238,9384,1136,LateralMovement
